masked_id	Date	Des1	Des2	Des3	Payment
30	07092016	HOT FILE	OTHER	GOVERNMENT LOAN PAYMENTS	56
30	07132016	ANTIQUES	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	209
30	07132016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	RELIGIOUS ORGANIZATIONS 	135
30	07132016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	222
30	07152016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	AUTOMATED REFERRAL SERVICE N/A	302
30	07152016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	37
30	07182016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	"SHOE REPAIR SHOPS, SHOE SHINE PARLORS, AND HAT CLEANING SHOPS"	233
30	07182016	GAS	AUTO / GAS	MAJOR RENT-A-CAR	55
30	07182016	COMPUTERS	RETAIL / DEPARTMENT STORES	"FLORISTS SUPPLIES, NURSERY STOCK AND FLOWERS "	141
30	07182016	FAST FOOD	RESTAURANTS	FAST FOOD RESTAURANTS 	87
30	07212016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY SHOPS	41
30	07222016	FAST FOOD	RESTAURANTS	FAST FOOD RESTAURANTS 	100
30	07222016	INSURANCE	INSURANCE / FINANCIAL SERVICES	BILL PAY AUTOMATIC OR BILL PAY ONLINE (BMG INFERRED DEFINITION)	308
30	07222016	JEWELRY	RETAIL / DEPARTMENT STORES	VARIETY STORES	162
30	07222016	FURNISHINGS	HOUSEHOLD	HOME FURNISHING SPECIALTY STORES 	28
30	07232016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS	259
30	07242016	JEWELRY	RETAIL / DEPARTMENT STORES	"MEN'S, WOMEN'S, AND CHILDREN'S UNIFORMS AND COMMERCIAL CLOTHING"	183
30	07242016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	279
30	07242016	UTILITIES	UTILITIES / TELECOM	VISAPHONE	79
30	07242016	AUTO	AUTO / GAS	HOLIDAY RENT-A-CAR	70
30	07292016	PHARMACY	HEALTHCARE / PHARMACY	"OPTICIANS, OPTICAL GOODS, AND EYEGLASSES"	41
30	07292016	PHARMACY	HEALTHCARE / PHARMACY	"OPTICIANS, OPTICAL GOODS, AND EYEGLASSES"	64
30	07302016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	GOVERNMENT LOAN PAYMENTS	69
30	08012016	PHARMACY	HEALTHCARE / PHARMACY	MEDICAL SERVICES AND HEALTH PRACTITIONERS NOT ELSEWHERE CLASSIFIED	63
30	08062016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	37
30	08062016	LEGAL	PERSONAL SERVICES	HEALTH AND BEAUTY SPAS 	55
30	08092016	FAST FOOD	RESTAURANTS	BAKERY PRODUCTS	163
30	08092016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	"ONLINE ADVANCE, PHONE ADVANCE, ATM CASH ADVANCE, OR TRANSFER (BMG INFERRED DEFINITION)"	151
30	08092016	HOBBIES	ENTERTAINMENT	MOTION PICTURE THEATERS (BMG INFERRED DEFINITION)	487
30	08102016	APPLIANCES	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	118
30	08112016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	"NON-FINANCIAL INSTITUTIONS, FOREIGN CURRENCY, MONEY ORDERS (NOT WIRE TRANSFER), TRAVELERS CHEQUES"	367
30	08152016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	76
30	08152016	TRAVEL	AIRLINES / TRANSPORTATION	AIR MALTA	1574
30	08152016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS (BMG INFERRED DEFINITION)	3567
30	08152016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	235
30	08202016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED)	35
30	08252016	USED ITEMS	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED)	86
30	08262016	AUTO	AUTO / GAS	AUTOMATE	27
30	08272016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY AND BARBER SHOPS 	89
30	08292016	USED ITEMS	OTHER	NONCLASSIFIABLE ESTABLISHMENTS	86
30	09012016	AIRLINES	AIRLINES / TRANSPORTATION	AIRINTER	1869
30	09032016	LEGAL	PERSONAL SERVICES	FUNERAL SERVICES AND CREMATORIES 	41
30	09052016	PHARMACY	HEALTHCARE / PHARMACY	ORTHOPEDIC GOODS - PROSTHETIC DEVICES 	58
30	09072016	RECREATION	ENTERTAINMENT	SPORTING AND RECREATIONAL CAMPS 	292
30	09082016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	RECORD STORES 	253
30	09112016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	"HARDWARE, EQUIPMENT AND SUPPLIES "	1852
30	09112016	RESTAURANTS	RESTAURANTS	RETAIL BAKERIES	93
30	09112016	ALCOHOL	GROCERIES	"PACKAGE STORES BEER, WINE, AND LIQUOR (BMG INFERRED DEFINITION)"	140
30	09132016	DIRECT MARKETING	HOUSEHOLD	"FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES"	40
30	09152016	ANTIQUES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS APPAREL AND ACCESSORY SHOPS 	258
30	09202016	ANTIQUES	RETAIL / DEPARTMENT STORES	"TYPEWRITER STORES, SALES, RENTALS, SERVICE"	155
30	09202016	LUGGAGE	RETAIL / DEPARTMENT STORES	"PIECE GOODS, NOTIONS, AND OTHER DRY GOODS "	285
30	09252016	PET/VETERINARY	PET / VETERINARY	VETERINARY SERVICES (BMG INFERRED DEFINITION)	368
30	09252016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	WRECKING AND SALVAGE YARDS 	89
30	09272016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	CONSUMER CREDIT REPORTING AGENCIES 	368
30	09282016	OTHER	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	52
30	09282016	ANTIQUES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	256
30	09282016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS APPAREL AND ACCESSORY SHOPS 	248
30	09282016	GIFTS	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	105
30	10012016	RECREATION   	ENTERTAINMENT	"AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS "	486
30	10022016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	NONDURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	175
30	10032016	GIFTS	RETAIL / DEPARTMENT STORES	"JEWELRY, SILVERWARE AND PLATED WARE"	252
30	10042016	PHARMACY	HEALTHCARE / PHARMACY	MEDICAL SERVICES AND HEALTH PRACTITIONERS NOT ELSEWHERE CLASSIFIED	80
30	10042016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS "	289
30	10102016	DURABLES	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	184
30	10102016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	"JEWELRY, SILVERWARE AND PLATED WARE"	260
30	10102016	COMPUTERS	RETAIL / DEPARTMENT STORES	LUGGAGE AND LEATHER GOODS STORES 	139
30	10112016	TAX	TAX	TAX PAYMENTS 	35
30	10112016	HOBBIES	ENTERTAINMENT	MOTORCYCLE SHOPS AND DEALERS 	248
30	10212016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS AUTOMATED CASH DISBURSEMENTS	287
30	10242016	APPLIANCES	RETAIL / DEPARTMENT STORES	RECORD STORES 	255
30	10252016	TRAVEL	AIRLINES / TRANSPORTATION	AVIATECA	942
30	10282016	FURNISHINGS	HOUSEHOLD	"FURNITURE-REUPHOLSTERY, REPAIR, AND REFINISHING "	53
30	10292016	AUTO	AUTO / GAS	ACCENT RENT-A-CAR	72
30	10292016	GAS	AUTO / GAS	AGENCY RENT-A-CAR	54
30	10292016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	BLUEPRINT/PHOTOCOPY SERVICES	15
30	10292016	RESTAURANTS	RESTAURANTS	BAKERIES 	94
30	10302016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	15
30	10312016	PET/VETERINARY	PET / VETERINARY	AGRICULTURAL COOPERATIVE 	322
30	10312016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	"MUSIC STORES MUSICAL INSTRUMENTS, PIANOS, AND SHEET MUSIC"	140
30	10312016	DIRECT MARKETING	HOUSEHOLD	DOOR-TO-DOOR SALES DOOR-TO-DOOR SALES 	39
30	10312016	AUTO	AUTO / GAS	TROPICAL RENT-A-CAR	72
30	11072016	RECREATION   	ENTERTAINMENT	MOTOR HOME DEALERS 	296
30	11072016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	BILL PAY AUTOMATIC OR BILL PAY ONLINE (BMG INFERRED DEFINITION)	367
30	11072016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	169
30	11072016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	"EQUIPMENT, TOOL, FURNITURE, AND APPLIANCE RENTAL AND LEASING"	1223
30	11082016	ALCOHOL	GROCERIES	"PACKAGE STORES BEER, WINE AND LIQUOR (BMG INFERRED DEFINITION)"	159
30	11082016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	44
30	11082016	GAMBLING	ENTERTAINMENT	"AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS "	398
30	11102016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	220
30	11102016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	"PRECIOUS STONES, METALS, WATCHES, JEWELRY"	178
30	11102016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	88
30	11102016	PHARMACY	HEALTHCARE / PHARMACY	"MEDICAL, DENTAL, OPHTHALMIC AND HOSPITAL EQUIPMENT AND SUPPLIES"	58
30	11132016	GAS	AUTO / GAS	A-1 RENT-A-CAR	68
30	11132016	PHARMACY	HEALTHCARE / PHARMACY	DOCTORS AND PHYSICIANS NOT ELSEWHERE CLASSIFIED	91
30	11132016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	MENS AND WOMENS CLOTHING STORES 	177
30	11152016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	COMPUTER SOFTWARE STORES 	271
30	11152016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	7496
30	11152016	AIRLINES	AIRLINES / TRANSPORTATION	SCENIC AIR	1078
30	11172016	ELECTRONICS	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	248
30	11182016	ANTIQUES	RETAIL / DEPARTMENT STORES	INFORMATION RETRIEVAL SERVICES 	157
30	11182016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	106
30	11242016	PERSONAL SERVICES	PERSONAL SERVICES	MASSAGE PARLORS MASSAGE PARLORS 	45
30	11242016	RESTAURANTS	RESTAURANTS	FAST FOOD RESTAURANTS 	144
30	11252016	RETAIL	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	204
30	12012016	EDUCATION	EDUCATION	CORRESPONDENCE SCHOOLS 	3757
30	12012016	VEHICLE RENTAL	AUTO / GAS	SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES) 	52
30	12022016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS (BMG INFERRED DEFINITION)	3549
30	12022016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - OUTBOUND TELEMARKETING MERCHANT	68
30	12042016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER-MONEY TRANSFER FOR PURCHASE	214
30	12042016	CLOTHES	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	169
30	12042016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER-MONEY TRANSFER FOR PURCHASE	257
30	12042016	FAST FOOD	RESTAURANTS	"CANDY, NUT, AND CONFECTIONERY STORES "	152
30	12062016	ENTERTAINMENT	ENTERTAINMENT	Government-Licensed Horse/Dog Racing	216
30	12062016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS AND SPECIALTY RETAIL STORES 	196
30	12112016	TRANSPORTATION	AIRLINES / TRANSPORTATION	DELTA	2006
30	12122016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	Digital Goods - Applications (Excludes Games)	171
30	12152016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	234
30	12152016	OTHER	OTHER	INTRA-COMPANY PURCHASES	37
30	12192016	TAX	TAX	TAX PAYMENTS 	29
30	12202016	TELECOM	UTILITIES / TELECOM	"UTILITIES - ELECTRIC, GAS, WATER, SANITARY "	66
30	12252016	PHARMACY	HEALTHCARE / PHARMACY	HERBALISTS (BMG INFERRED DEFINITION)	52
30	12252016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	109
30	12252016	GOVERNMENT SERVICES	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	78
30	12292016	GAS	AUTO / GAS	AUTO HOST CAR RENTALS	69
30	12292016	DURABLES	RETAIL / DEPARTMENT STORES	FLORISTS 	151
30	12292016	JEWELRY	RETAIL / DEPARTMENT STORES	"COMPUTER PROGRAMMING, DATA PROCESSING, AND INTEGRATED SYSTEMS DESIGN SERVICES"	157
30	12292016	HOT FILE	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	53
32	07012016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	103
32	07022016	JEWELRY	RETAIL / DEPARTMENT STORES	"FLORISTS SUPPLIES, NURSERY STOCK AND FLOWERS "	299
32	07022016	BARS	ENTERTAINMENT	"SEWING, NEEDLEWORK, FABRIC AND PIECE GOODS STORES "	305
32	07022016	DIRECT MARKETING	HOUSEHOLD	"FURNITURE-REUPHOLSTERY, REPAIR, AND REFINISHING "	25
32	07052016	AUTO	AUTO / GAS	AMERICAN INTERNATIONAL	26
32	07092016	JEWELRY	RETAIL / DEPARTMENT STORES	"JEWELRY STORES, WATCHES, CLOCKS, AND SILVERWARE STORES "	246
32	07102016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS	104
32	07102016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	88
32	07122016	VEHICLE RENTAL	AUTO / GAS	"FUEL DEALERS FUEL OIL, WOOD, COAL, AND LIQUEFIED PETROLEUM"	74
32	07122016	ANTIQUES	RETAIL / DEPARTMENT STORES	"VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES "	261
32	07122016	TELECOM	UTILITIES / TELECOM	"TELECOMMUNICATION SERVICES, INCL LOCAL AND LONG DISTANCE CALLS, CREDIT CARD CALLS, MAG STRIPE, FAX"	70
32	07142016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - BANK (BMG INFERRED DEFINITION)	441
32	07142016	RECREATION   	ENTERTAINMENT	TOURIST ATTRACTIONS AND EXHIBITS 	263
32	07142016	APPLIANCES	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	130
32	07142016	GOVERNMENT SERVICES	OTHER	GOVERNMENT LOAN PAYMENTS	77
32	07162016	LEGAL	PERSONAL SERVICES	"COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT "	95
32	07192016	TAX	TAX	TAX PAYMENTS 	40
32	07192016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	140
32	07232016	ANTIQUES	RETAIL / DEPARTMENT STORES	SHOE STORES	223
32	07232016	RECREATION   	ENTERTAINMENT	RELIGIOUS GOODS STORES RELIGIOUS GOODS STORES 	400
32	07232016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	116
32	07242016	AIRLINES	AIRLINES / TRANSPORTATION	BRAATHENS	1438
32	07242016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	WIRE TRANSFER MONEY ORDERS	232
32	07242016	PHARMACY	HEALTHCARE / PHARMACY	CHIROPRACTORS 	55
32	07262016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	272
32	07262016	ANTIQUES	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	292
32	07262016	ENTERTAINMENT	ENTERTAINMENT	SNOWMOBILE DEALERS 	359
32	07272016	GIFTS	RETAIL / DEPARTMENT STORES	GLASSWARE/CRYSTAL STORES 	242
32	07292016	ALCOHOL	GROCERIES	RETAIL-FOOD STORES	198
32	08012016	LEGAL	PERSONAL SERVICES	"TAILORS, SEAMSTRESSES, MENDING, AND ALTERATIONS "	90
32	08032016	RECREATION	ENTERTAINMENT	"CAMPER, RECREATIONAL AND UTILITY TRAILER DEALERS "	501
32	08032016	ALCOHOL	GROCERIES	"PACKAGE STORES BEER, WINE, AND LIQUOR (BMG INFERRED DEFINITION)"	216
32	08032016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	345
32	08032016	OTHER	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	59
32	08062016	GIFTS	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	290
32	08062016	CLOTHES	RETAIL / DEPARTMENT STORES	RECORD STORES 	284
32	08062016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	113
32	08062016	HOTEL/MOTEL	LODGING	RED LION	762
32	08092016	HOBBIES	ENTERTAINMENT	"BETTING, INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING, WAGERS AT RACE TRACKS"	284
32	08092016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	14
32	08092016	CLOTHES	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	284
32	08112016	OTHER	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	68
32	08132016	TAX	TAX	TAX PAYMENTS 	40
32	08232016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	RELIGIOUS ORGANIZATIONS 	65
32	08232016	FAST FOOD	RESTAURANTS	CATERERS 	124
32	08242016	DURABLES	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	278
32	08252016	PHARMACY	HEALTHCARE / PHARMACY	HOSPITALS	80
32	08252016	VEHICLE RENTAL	AUTO / GAS	AMERICAN INTERNATIONAL	38
32	08252016	HOT FILE	OTHER	WRECKING AND SALVAGE YARDS 	65
32	08252016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	15
32	08272016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	158
32	08272016	OTHER	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	43
32	08302016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	48
32	09012016	PET/VETERINARY	PET / VETERINARY	ANIMAL SPECIALTY SERVICES	458
32	09052016	PHARMACY	HEALTHCARE / PHARMACY	"MEDICAL, DENTAL, OPHTHALMIC AND HOSPITAL EQUIPMENT AND SUPPLIES"	92
32	09072016	HEALTHCARE	HEALTHCARE / PHARMACY	CHIROPRACTORS 	57
32	09072016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	INDUSTRIAL SUPPLIES (NOT ELSEWHERE CLASSIFIED) 	2156
32	09072016	TAX	TAX	TAX PAYMENTS 	18
32	09082016	ALCOHOL	GROCERIES	GROCERY STORES AND SUPERMARKETS	276
32	09082016	USED ITEMS	OTHER	UK SUPERMARKETS HOT FILE	53
32	09112016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS (BMG INFERRED DEFINITION)	175
32	09122016	FURNISHINGS	HOUSEHOLD	HOUSEHOLD APPLIANCE STORES 	31
32	09202016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	LUGGAGE AND LEATHER GOODS STORES 	223
32	09222016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	139
32	09222016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	"MEN'S, WOMEN'S, AND CHILDREN'S UNIFORMS AND COMMERCIAL CLOTHING"	201
32	09252016	HEALTHCARE	HEALTHCARE / PHARMACY	OPTOMETRISTS AND OPHTHALMOLOGISTS 	74
32	09272016	AUTO	AUTO / GAS	SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES) 	63
32	09292016	HOBBIES	ENTERTAINMENT	Government-Licensed Horse/Dog Racing	231
32	10032016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	CONSTRUCTION MATERIALS (NOT ELSEWHERE CLASSIFIED)	1875
32	10082016	RECREATION	ENTERTAINMENT	"MARINAS, MARINE SERVICE, AND SUPPLIES "	426
32	10082016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	"INSURANCE SALES, UNDERWRITING, AND PREMIUMS "	287
32	10082016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS 	263
32	10102016	ALCOHOL	GROCERIES	"PACKAGE STORES BEER, WINE, AND LIQUOR (BMG INFERRED DEFINITION)"	251
32	10142016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	"INSURANCE SALES, UNDERWRITING, AND PREMIUMS "	297
32	10162016	RETAIL	RETAIL / DEPARTMENT STORES	"TYPEWRITER STORES, SALES, RENTALS, SERVICE"	143
32	10162016	FAST FOOD	RESTAURANTS	"CANDY, NUT, AND CONFECTIONERY STORES "	82
32	10252016	GAMBLING	ENTERTAINMENT	ART DEALERS AND GALLERIES 	313
32	10282016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - CATALOG MERCHANT 	34
32	10282016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	COMPUTER SOFTWARE STORES 	264
32	10302016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	DEPARTMENT STORES 	127
32	10312016	USED ITEMS	OTHER	GOVERNMENT LOAN PAYMENTS	62
32	10312016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	HOME SUPPLY WAREHOUSE STORES 	2226
32	10312016	ELECTRONICS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS APPAREL AND ACCESSORY SHOPS 	179
32	10312016	COMPUTERS	RETAIL / DEPARTMENT STORES	"JEWELRY, SILVERWARE AND PLATED WARE"	224
32	11022016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	CONSTRUCTION MATERIALS (NOT ELSEWHERE CLASSIFIED)	1829
32	11052016	INSURANCE	INSURANCE / FINANCIAL SERVICES	VISA CREDENTIAL SERVICE	188
32	11052016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	440
32	11052016	RECREATION   	ENTERTAINMENT	BOAT DEALERS 	325
32	11052016	OTHER	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	77
32	11102016	JEWELRY	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	293
32	11132016	EDUCATION	EDUCATION	"COLLEGES, UNIVERSITIES, PROFESSIONAL SCHOOLS, JUNIOR COLLEGES"	5261
32	11132016	HOT FILE	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	33
32	11132016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	190
32	11132016	GAMBLING	ENTERTAINMENT	BOAT RENTALS AND LEASING 	492
32	11152016	USED ITEMS	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	81
32	11152016	HEALTHCARE	HEALTHCARE / PHARMACY	OSTEOPATHS 	102
32	11152016	GOVERNMENT SERVICES	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	54
32	11202016	COMPUTERS	RETAIL / DEPARTMENT STORES	RECORD STORES 	281
32	11202016	APPLIANCES	RETAIL / DEPARTMENT STORES	"ANTIQUE SHOPS SALES, REPAIRS, AND SESTORATION SERVICES"	155
32	11202016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	UNKNOWN	45
32	11202016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	"PUBLIC WAREHOUSING AND STORAGE FARM PRODUCTS, REFRIGERATED GOODS, HOUSEHOLD GOODS AND STORAGE"	245
32	11212016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	ANTIQUE REPRODUCTIONS	232
32	11222016	FURNISHINGS	HOUSEHOLD	"FIREPLACES, FIREPLACE SCREENS, ACCESSORIES STORES"	51
32	11262016	INSURANCE	INSURANCE / FINANCIAL SERVICES	VISA CREDENTIAL SERVICE	164
32	12012016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	COSMETIC STORES 	248
32	12012016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS AUTOMATED CASH DISBURSEMENTS	395
32	12022016	HOBBIES	ENTERTAINMENT	"MARINAS, MARINE SERVICE, AND SUPPLIES "	210
32	12022016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	"LAUNDRY, CLEANING, AND GARMENT SERVICES "	312
32	12042016	USED ITEMS	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	43
32	12042016	ALCOHOL	GROCERIES	GROCERY STORES AND SUPERMARKETS 	290
32	12042016	VARIETY STORES	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	253
